baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
43.4757746845761	-2.8716376644966	0.473575486551004	-6.0637379806341	1.32993754781478e-09	1.84825374888205e-07
47.8974853014763	1.36529795926358	0.226457481408828	6.02893731207219	1.65041284505598e-09	2.21034650006897e-07
8550.57896013149	-1.68243428522928	0.280163574154521	-6.0051856859213	1.91113056863098e-09	2.4878565528862e-07
516.433455141214	-2.54155397334651	0.4239116673708	-5.99548011761465	2.02885118682352e-09	2.60808820066163e-07
314.209369278695	-2.34256093398504	0.395034430198516	-5.93001711979342	3.02903097228693e-09	3.79884811207303e-07
70.248790700504	1.52356830244012	0.257408977237271	5.91886234424429	3.24176142880833e-09	3.98633424824212e-07
102.467516527146	-2.60023810626816	0.439367534394372	-5.91813892178527	3.25604897756065e-09	3.98633424824212e-07
5741.44863945589	-3.39774126943545	0.574575020816136	-5.91348587449773	3.34942264047997e-09	4.05240734525835e-07
1166.58154027804	-1.57962728469326	0.267225911960118	-5.91120551561262	3.39612986572365e-09	4.06113948129093e-07
1180.82552937803	-3.56248951195307	0.612876191153412	-5.81273928303299	6.14587417797634e-09	6.87001848329443e-07
202.331441790321	-1.28920912674142	0.223282754179655	-5.77388581342969	7.74639424547444e-09	8.39322403976044e-07
14355.9039634756	3.55110181855411	0.615044205751077	5.77373428665601	7.7533672090358e-09	8.39322403976044e-07
199.209054735728	5.1888946211615	0.902628828901591	5.74864712384144	8.99603474758693e-09	9.4403287085902e-07
14.7240156330894	3.13520935016318	0.545581260421169	5.74654882343816	9.1083339560333e-09	9.46162690947944e-07
12.606338930415	2.49502074403093	0.434574349552227	5.74129777010937	9.39537135326494e-09	9.66219989969766e-07
8552.05438531456	4.33487989359697	0.755395016661043	5.73856035317492	9.54847366371853e-09	9.72242605521597e-07
114.132604033425	-1.11723497541034	0.19502113978006	-5.72878907727812	1.01150067411703e-08	1.01983067966859e-06
17.1475484736001	1.48469087374596	0.260335337629445	5.70299402019421	1.17721113715428e-08	1.16408070523987e-06
30.7421929288707	1.0054164129216	0.177049304952962	5.67873685349238	1.356930428256e-08	1.32901643087473e-06
523.496326140129	-2.07413429057119	0.36683592567903	-5.65411985407884	1.56646878713372e-08	1.46661848211759e-06
149.205777625314	1.01708865654618	0.179892402102331	5.65387222950982	1.56872844256063e-08	1.46661848211759e-06
21525.891512428	-2.84132599712389	0.502354639735568	-5.65601623311277	1.54926820822303e-08	1.46661848211759e-06
80.5720847941643	-1.19759019019513	0.212325107911994	-5.64036068071384	1.69694324574383e-08	1.57219498551618e-06
1106.38063953407	-3.42155030564978	0.609367237003849	-5.61492331368673	1.9664943872391e-08	1.74339898951439e-06
39.7093103612661	1.02188851384374	0.181991862410209	5.6150231131786	1.96535972488302e-08	1.74339898951439e-06
6.81218150149413	-6.44325101866285	1.14724156469023	-5.61629844748746	1.95091575803676e-08	1.74339898951439e-06
292.077474159781	-1.08194413466699	0.193109559854231	-5.60274766036283	2.10980266447955e-08	1.83087389522085e-06
31.5639206015344	1.05124153128808	0.188492346146206	5.57710460281858	2.44554827272646e-08	2.07851392038999e-06
13.5601570770199	-6.31462747309018	1.13213649772573	-5.57762026555561	2.43831203423419e-08	2.07851392038999e-06
15.1988927588546	2.33500927240667	0.419722418153935	5.56322267149022	2.64837602231965e-08	2.21884771901919e-06
171.09828434554	-1.44776509084552	0.260824152485561	-5.55073246495326	2.84475151826932e-08	2.34043396911054e-06
57.6063735352025	-3.53381629382109	0.637170911773381	-5.5461042375361	2.9210472367258e-08	2.38413093511811e-06
12.9119157797252	1.41018959155739	0.254879900245384	5.53276107766732	3.15228729753304e-08	2.5326658256117e-06
713.306591203466	-1.40288843959717	0.254310439058965	-5.51644063369295	3.4593427149478e-08	2.71571606721551e-06
68.7881049052444	-1.05115166858175	0.191227839613988	-5.49685480264588	3.86624777034536e-08	2.96720090076356e-06
761.769216945521	2.3306273868094	0.42429779807285	5.49290474142231	3.95376079142533e-08	3.01188710955689e-06
707.147099220458	-1.24124392588495	0.228604647860535	-5.42965306043207	5.64637094532895e-08	4.2077738262147e-06
141.288133042046	-2.24425755771083	0.413645805475239	-5.42555376605934	5.77751347786831e-08	4.27452867671926e-06
71.4905139935725	-2.35692583999708	0.434907149834316	-5.41937708059063	5.98070534760302e-08	4.38942330075608e-06
328.568660850774	-1.31782202488795	0.243503026326202	-5.41193284030306	6.23480743262783e-08	4.51540560824962e-06
565.114359713408	-1.54840638561005	0.288049653686716	-5.37548428124169	7.63771152779575e-08	5.34328063618037e-06
254.700795195958	-3.96648432636907	0.738505380257692	-5.37096198945093	7.83177176441919e-08	5.3694627216858e-06
12.9415662225577	2.23445044277729	0.416882651513775	5.35990268403735	8.32667938033784e-08	5.52461746757383e-06
10.4521964782708	2.01151323421284	0.376081557187124	5.3486090869699	8.86327475328146e-08	5.79176800144809e-06
511.383460881336	-2.15212161061989	0.402424022207715	-5.34789548301132	8.89828222704004e-08	5.79176800144809e-06
28.9402754712701	-2.56555891789602	0.480136498338287	-5.34339490285619	9.12217286557709e-08	5.86327660934968e-06
3336.10391244062	-1.38860783648337	0.261680866962534	-5.30649356447671	1.11754104655655e-07	6.80046871170864e-06
14.064459193326	-6.21247809777251	1.17148996620845	-5.30305702735068	1.13879326948686e-07	6.88902940200172e-06
617.887102357426	-3.70466811066638	0.69990339230197	-5.29311352311323	1.20251218852062e-07	7.23195049517314e-06
7.27188200533514	-4.00560601638441	0.757063876819331	-5.29097496133781	1.21666023914061e-07	7.23244734064857e-06
58.7716039508631	-2.3440914628721	0.446111801780352	-5.25449327616363	1.48432568207745e-07	8.57573332274409e-06
26.4450113093083	2.30427336730427	0.439463333623636	5.24338025724277	1.57661142157732e-07	9.01246421380049e-06
47.007516958691	2.45345036918121	0.467923797836087	5.24326905476316	1.57756234189218e-07	9.01246421380049e-06
34.8304482352483	-1.46343913248525	0.279161821521013	-5.24226101016142	1.58620772335462e-07	9.01246421380049e-06
19.1331038070534	1.42163374901335	0.271486736709163	5.23647588182663	1.63671618459565e-07	9.19780832917032e-06
595.750795399958	-3.76689650424149	0.72059895156874	-5.22745210222825	1.71861900613469e-07	9.60558579298321e-06
5.42520860302152	3.06019316559972	0.587252072186928	5.21103851401249	1.87786459291577e-07	1.04388970127275e-05
644.218271084228	2.09123671702027	0.402494745397878	5.19568700195831	2.03965185984702e-07	1.11927405144461e-05
315.149414522605	-2.49372367964369	0.480157564633902	-5.19355283206886	2.06318357162677e-07	1.11927405144461e-05
6.4741114631779	3.85540760654737	0.742286219068318	5.19396360528757	2.05863402189587e-07	1.11927405144461e-05
901.09205257553	-2.78798223473028	0.537320601234081	-5.18867549155389	2.11795107377173e-07	1.12435354256344e-05
84.4112943256181	1.09719889695512	0.211429791668292	5.18942429209074	2.1094524615916e-07	1.12435354256344e-05
74.9618303917143	-3.10523466187487	0.598351144619317	-5.18965274788683	2.10686613959072e-07	1.12435354256344e-05
126.070025198393	-1.20046493763358	0.231535352334434	-5.18480191266691	2.16244577759361e-07	1.14044063470629e-05
35.7590664861871	-4.0277213856005	0.778491207214895	-5.17375321425908	2.2943782527995e-07	1.19168615918132e-05
162.89165320372	1.45207640330682	0.28115815869814	5.16462481483886	2.40921671138097e-07	1.2388192329921e-05
146.490485015875	-1.34487744897236	0.260563093363629	-5.1614272444007	2.45074137773653e-07	1.25390170789266e-05
25.37915862891	2.05879783749214	0.400330457374414	5.14274594792228	2.70751642381189e-07	1.37163048780697e-05
20.3356644150402	1.71476998761548	0.333532402363479	5.14123957811674	2.72931761413293e-07	1.37589717371289e-05
12.4739909058785	2.14277163599896	0.417100164673827	5.13730709666493	2.7870331329116e-07	1.39813896287136e-05
33.9594722917165	1.32812343693954	0.259092062497873	5.12606763841111	2.95856355998591e-07	1.4698486787872e-05
1393.98136622544	-1.36066871695681	0.265875152392318	-5.11769792969991	3.092874210659e-07	1.52187169293862e-05
261.72829215896	-2.24199379187703	0.438525012537393	-5.11257904972035	3.17789931425169e-07	1.55626269275068e-05
106.60591444085	2.26523960181934	0.443671800210568	5.10566504507217	3.29633135077144e-07	1.591524488795e-05
175.517394160882	-3.30254099549134	0.647546820634967	-5.10008062776521	3.39508825693928e-07	1.61643924233165e-05
1978.41336314389	-2.76149306842315	0.542415843023291	-5.09109957598451	3.55993001245817e-07	1.67937248844587e-05
27.5581734145388	1.69500799045461	0.333609243838256	5.08081841783858	3.75812221318385e-07	1.76477300641017e-05
146.007865483244	-5.03507459074912	0.991421194469661	-5.07864328383913	3.80139684967459e-07	1.77698023645697e-05
1400.05005922013	-2.58242766005717	0.509465957375777	-5.0688914983821	4.00139236846365e-07	1.85361797825586e-05
1450.35361360774	-1.01220267697139	0.199906948308478	-5.06336916018275	4.11911116979566e-07	1.89111336027583e-05
6.02261298127271	-3.49045900338208	0.690537454206948	-5.0546990349578	4.31069999912876e-07	1.95291800841587e-05
129.863861378157	2.11144443653273	0.41821749731062	5.04867551001699	4.44883643231663e-07	1.98921016825844e-05
1213.37350801721	-1.49782020053275	0.297374891092366	-5.03680789938488	4.73359411881622e-07	2.09828801370284e-05
36.1375592982708	-3.41449401208432	0.679713377156658	-5.02343212129744	5.07561687051082e-07	2.22117633601418e-05
82.8148502734343	-2.25204183360822	0.448676966989601	-5.0192945020519	5.18615907375957e-07	2.25039915251238e-05
306.890684097647	-1.02166813547926	0.203616411616327	-5.01761192709941	5.23177222811225e-07	2.26065317621456e-05
1846.00407390343	2.46187931792971	0.490969524536272	5.01432206052909	5.32207785393305e-07	2.29005224476349e-05
313.361665546105	-3.02175636939761	0.60334075323064	-5.00837437752606	5.48916843829251e-07	2.35210867580834e-05
202598.586096597	-1.91464252554397	0.384719045848559	-4.97672924229921	6.46676786432076e-07	2.71445880476223e-05
47.7620563439743	-1.92103271707834	0.386224049662656	-4.97388165950891	6.56253797598974e-07	2.74346099776742e-05
30.6064786318408	1.78987292589753	0.360402130952478	4.96632170616534	6.82347272971993e-07	2.84099569038218e-05
681.188812404904	-1.31271337908704	0.264431083369356	-4.96429301109601	6.89517787707194e-07	2.84779153766297e-05
19.65260058232	1.27885706590827	0.2579860289798	4.95707876494507	7.15609712308116e-07	2.94373211255066e-05
65.3261746562935	-1.43172851597641	0.289022572438088	-4.9536910003218	7.28188112885107e-07	2.97229461230187e-05
527.564901391763	-1.69598787769753	0.343029164033011	-4.94415068899016	7.64765333152212e-07	3.09639633312494e-05
277.200180040437	1.86732419244178	0.377834967615015	4.94216881044329	7.7258274896339e-07	3.1157807805253e-05
509.702411588318	1.7610981313623	0.356425069846547	4.94100522199663	7.77208265857871e-07	3.12219133050092e-05
485.960632862485	-2.41481712577052	0.489269795994599	-4.93555323778289	7.99238745034954e-07	3.19334127760941e-05
87.1073492601691	-1.00511489226813	0.20390831375601	-4.92924919908279	8.25462283857891e-07	3.26502081815175e-05
53.3714393896086	2.67346079156831	0.544718324143588	4.90796926241018	9.20242724613743e-07	3.5983939847634e-05
189.788896240907	-1.30413925337096	0.265962503914824	-4.90347035456027	9.41581586358507e-07	3.65404718268335e-05
16.7429054090904	1.15947580768365	0.238082380741069	4.87006137990809	1.11563587570152e-06	4.24933309100535e-05
141.013213405074	-3.81647817050913	0.784097270854176	-4.86735295781805	1.13102925663458e-06	4.29206821964207e-05
15.8048439077572	-4.19327154881383	0.862109912562436	-4.86396396527937	1.15057869611758e-06	4.33426787944074e-05
3724.09987593891	2.9605774454776	0.609998564377762	4.85341707073948	1.21352101085388e-06	4.55468980862091e-05
209.018660638707	-1.11880189899456	0.230876371949675	-4.84589171922033	1.26044251068307e-06	4.6965183985017e-05
101.9839788106	-5.22050356622517	1.07848258642878	-4.84060070317133	1.29447238401467e-06	4.7374925256964e-05
94.4977993112844	4.47350790728435	0.926362457386716	4.82911183588354	1.37143372218664e-06	4.98368353320402e-05
37.8884860128599	1.06604400219184	0.221145277943646	4.82055964343718	1.43156047126568e-06	5.12305032369973e-05
120.450445296093	-1.98513343045694	0.41205664750683	-4.81762263142238	1.4527880292087e-06	5.15188692840768e-05
10.0241071717123	-2.56806975923458	0.533411887063857	-4.81442169084459	1.47626778629253e-06	5.19671169096821e-05
32.4877528320695	1.93722227398791	0.404309715707813	4.79143141686929	1.65595626297444e-06	5.69560341419035e-05
66.0297200725092	2.00747819530482	0.419504342785421	4.78535736239482	1.7068336638752e-06	5.83158717584471e-05
631.702146322776	-1.10335241487516	0.230649084278791	-4.78368435029862	1.72110891715413e-06	5.86088877616327e-05
263.150912813621	-1.17689888994804	0.246474208462752	-4.77493729379761	1.79763258770044e-06	6.08120181970766e-05
60.6754717896714	1.95011655353494	0.408621802909389	4.77242413314733	1.82021682834187e-06	6.13741306972714e-05
728.937098892184	1.35483808202606	0.284418731908188	4.76353323473579	1.90232261731367e-06	6.33122517684589e-05
33.5484051957035	-2.33595728068984	0.491371841425009	-4.75395023433866	1.99480159194764e-06	6.61759341019016e-05
14.4526719796815	1.95341977324782	0.41115114524741	4.75109894701219	2.02314096497827e-06	6.66858387302452e-05
30.593639227678	2.63104779970082	0.554622888836341	4.74385001531588	2.09694131641128e-06	6.82434952467518e-05
86.8123734062631	-1.03031735555881	0.217189862411628	-4.74385564831799	2.09688297618198e-06	6.82434952467518e-05
15.013826320725	1.98022059736832	0.418349913389126	4.73340745149487	2.20781656438798e-06	7.16251910036781e-05
35.0409560006972	1.29849207915276	0.274992587877572	4.72191664937114	2.33632432981514e-06	7.48497177813673e-05
14.0791679973961	1.10546688915922	0.234859478554651	4.70692899414737	2.51476451810771e-06	7.95748870899066e-05
276.447333211236	1.17831103730395	0.250327200502597	4.70708350885635	2.51285986610317e-06	7.95748870899066e-05
8.6285934916012	2.42641370853852	0.516003816808261	4.7023173656875	2.5722526968428e-06	8.04043973687882e-05
688.895605548639	-1.00470100276883	0.213640440427308	-4.70276601545711	2.56660494541905e-06	8.04043973687882e-05
18.3456970628712	1.879114756807	0.399696494802812	4.70135410552961	2.58441886051353e-06	8.05398895803671e-05
50.7235116464594	-2.84921845794591	0.606524885964556	-4.69761179446874	2.63221117596104e-06	8.12902694702204e-05
21.2759468977482	5.38883864107786	1.14831660602154	4.69281608645203	2.69469725232291e-06	8.29708579128406e-05
286.511682432593	1.00896812622058	0.215292687188125	4.68649511229766	2.77923453631829e-06	8.50644284865991e-05
5.43735241747228	2.62975668258391	0.562655460360898	4.67383126593518	2.95632245712492e-06	8.9683835248002e-05
153.575803474152	-2.30538748226409	0.49440391926142	-4.66296360617056	3.1168789089915e-06	9.3451844606614e-05
1084.36505074895	-1.83067980522008	0.393011768127138	-4.6580788507785	3.19173967657094e-06	9.541817102865e-05
120.09730221912	1.02040329950456	0.220328396096773	4.6312836546787	3.63405596957684e-06	0.000106474733877858
24413.9156315437	-3.09241584636424	0.668011664659741	-4.62928420260354	3.66931886044255e-06	0.000107054116793556
1626.76240694485	-1.07058605086005	0.231718403057019	-4.62020295641606	3.83364844987558e-06	0.000111370736323504
988.046359358078	-1.06622722127091	0.231676690135078	-4.60222053694419	4.18010239809971e-06	0.000120415050593998
9.32632481996848	2.85190851846712	0.619912265195038	4.60050345603317	4.21471027376018e-06	0.000120465280415518
9.4274930193785	-6.29382344245976	1.36877686992356	-4.59813690657355	4.26285847659749e-06	0.000121438328457974
8.09205272567751	-3.52829732335256	0.767593791713178	-4.59656834310479	4.29506135704523e-06	0.000121681572991331
16.5209080500436	1.0267303062933	0.223508422426579	4.59369850650965	4.3545839292221e-06	0.000123028959143187
294.367021051115	-1.35474997889237	0.295431012882558	-4.5856728637725	4.52526683260238e-06	0.000125778124941657
3006.73704495852	-1.09428690159945	0.238661365242225	-4.58510283174163	4.53763054662344e-06	0.000125778124941657
3335.92537941196	-1.15578917731922	0.252176185488202	-4.58326060837849	4.57780913418439e-06	0.000126214984278692
50.4512213954027	-2.38138096986356	0.520321214212843	-4.57675163882408	4.72251563807058e-06	0.000128823211729225
243.468715961761	1.16959095532137	0.255720321402459	4.5737114238983	4.79159688552514e-06	0.000130361858123652
1372.62890595963	-2.18790702860897	0.4785555208347	-4.57189800003311	4.83326212365683e-06	0.000131148463534794
505.014078235316	1.90147940387042	0.416132834610064	4.56940487681583	4.89111095775744e-06	0.000132021483174744
1684.9064696109	-1.03699324643392	0.2272327140579	-4.56357373863732	5.0290135030477e-06	0.000134333441208682
871.665310960392	-2.2557048606709	0.496284373501068	-4.54518614954143	5.48867249944673e-06	0.000144732071754641
201.3743674676	-1.40772821385596	0.310278085067543	-4.53698885485103	5.70631209729347e-06	0.00014970335104226
8.51455104538628	5.04645148176991	1.11345618226707	4.53224074924529	5.83612803699483e-06	0.000151180707134647
959.200321850664	4.76047326962657	1.05216307545816	4.52446334666673	6.05489447219645e-06	0.000155671336880171
62.5331397886426	-3.15540433917803	0.697980177064659	-4.52076497709149	6.16165656540234e-06	0.000157236913445652
17.4900449139303	1.05008746113	0.232529349797944	4.51593513697292	6.30379590240463e-06	0.000159750482412819
100.988621637762	-1.05224445875616	0.233314907180562	-4.50997525821115	6.48351870875202e-06	0.000163023243033755
26.3280513422077	1.33481902739646	0.296865035645579	4.49638343058383	6.91190450959403e-06	0.000171695714919481
1118.29435326399	-2.11415941635607	0.470520439248551	-4.49323608498817	7.01489423001429e-06	0.00017341627947468
3237.83017360166	-1.74976058492965	0.389549900590553	-4.49174953523805	7.06404698894846e-06	0.000174212612072772
565.475713105354	-1.20597191737673	0.268693044462364	-4.48828855912439	7.17976356705176e-06	0.0001764317487081
21.669612634568	-1.40087491993518	0.312928993988991	-4.47665427890795	7.58218818771898e-06	0.00018296436225195
3239.81618141018	-1.73215762999231	0.387592521962115	-4.46901715550029	7.85798288344408e-06	0.000187497670471784
2838.02326945878	1.98811932508106	0.445431186376544	4.46335906844298	8.06846742469753e-06	0.000191630759805056
1164.91038294383	-3.49999200892396	0.78524653778947	-4.45718871779646	8.30414937895036e-06	0.000195871266543866
823.541203035862	-1.14454261747428	0.257337055072298	-4.44764014709317	8.6818814189258e-06	0.00020384581852108
5.5825995784359	2.19876939953062	0.49605485669162	4.43251259385919	9.31412602262006e-06	0.00021573529733474
2691.41265975793	-1.1653472375475	0.263077709898226	-4.42966923346841	9.43777277498809e-06	0.000217618957887842
19.2654309054073	1.17999941029614	0.267190690029357	4.41631933420467	1.00395736791103e-05	0.00022994872097098
227.658312182969	-1.1847723673867	0.268462399205181	-4.41317804986612	1.01864154387469e-05	0.000232793547493497
20.6507722290944	1.64659008255379	0.373490164912529	4.40865714078286	1.04013537375397e-05	0.000235611281578983
3.30398876642801	-2.83211192117169	0.643092791762412	-4.40389312001184	1.0632534140045e-05	0.000240318639771918
1175.47362889972	-1.61988173311371	0.367942875812912	-4.40253593587005	1.06992860957901e-05	0.000241297057476109
15.2555331510487	-1.02578041969131	0.233242901577194	-4.39790627176631	1.09300158291889e-05	0.000244357136494301
11.5842493105314	2.30909267118385	0.525241726315949	4.39624758562091	1.10138301896722e-05	0.000245333039372277
158.566442313099	2.37164195935994	0.539576334171451	4.39537802005666	1.10580146495293e-05	0.000245616895584793
7.66057899440681	3.87472460837537	0.881949650475613	4.39336259874453	1.11610740326949e-05	0.000247371735672918
10.1511711734529	1.91421816260465	0.436208716644612	4.38830791215986	1.142359669065e-05	0.000252103580185934
15.1099058210135	-1.57566429973195	0.359246361984874	-4.38602715703574	1.15439714962173e-05	0.000253671373647646
922.894955725032	-1.22689741556	0.280061104339021	-4.38082045864824	1.1823326555924e-05	0.000258155181106417
235.998257796113	1.36530729735929	0.31218195162771	4.37343443540093	1.22306988936731e-05	0.000265920734508529
312.450683254212	-2.29171597728623	0.523964036723274	-4.37380395726773	1.2210003699448e-05	0.000265920734508529
28.3387947245865	1.80408920738721	0.412666933470436	4.37178039009626	1.23237452165924e-05	0.000267378472167586
349.160028840669	-1.05445379992688	0.241322164999233	-4.36948591079577	1.2453937445453e-05	0.000269634300397977
8.12345083197875	1.7411441951784	0.399052920115233	4.36319121452767	1.28178815236045e-05	0.000275772162319557
15.7597473570677	-3.53175987646318	0.810527293770271	-4.35736082376048	1.31640152735024e-05	0.000282039027234788
4.77546261688404	2.28747602692061	0.525063406190631	4.35657103494681	1.32115829718251e-05	0.000282469686657482
201.654387474647	-1.97064878173064	0.452839791325064	-4.3517571103111	1.35050827384508e-05	0.000285774219922281
6494.8690285086	-1.72229309149054	0.396544772924592	-4.34325001635579	1.40390208654242e-05	0.000295250082985731
6.42384886711063	-2.03384452242417	0.468477792056417	-4.34138940395972	1.41584540663533e-05	0.000296567019841216
317.109997727646	-2.91597668610894	0.673585636480169	-4.32903632171615	1.49763234652065e-05	0.00030927010143812
29208.1965754766	-1.56874922278606	0.362627810957586	-4.32605877261176	1.51800935619344e-05	0.000312121683290228
165.808928803627	-2.34419868744749	0.542605590645529	-4.32026268778144	1.55843572173771e-05	0.000318627295474166
16.2122087215447	-3.06030573688273	0.708775386460598	-4.31773703678529	1.57637078698619e-05	0.000321654705820753
34.8623042322927	-1.13603717359282	0.263184790733539	-4.31650009267824	1.5852261458215e-05	0.000322183116277239
5.52318338727529	3.16321476445262	0.73411016623148	4.30891017446447	1.64060979376743e-05	0.000331474088783973
180.712033582413	-1.83741721735304	0.426491158954523	-4.30821877259352	1.64574559828994e-05	0.000331859759466935
824.524794100189	-1.11756180382864	0.259527782361162	-4.30613552684477	1.66131296616144e-05	0.000333039815672598
153.330552315889	-3.18557656983977	0.740015399004886	-4.30474362306984	1.67179227780107e-05	0.000334488556126581
3.05258485187615	-4.16954993075098	0.971036968034187	-4.29391472004615	1.75549928079596e-05	0.000348770243507283
52.980296704334	-1.0437429264795	0.2433122463882	-4.28972623438866	1.78893499417887e-05	0.000354477986129779
81.4632711729163	2.7935248614911	0.65177741678449	4.28601051456003	1.81910381408662e-05	0.000357699113270876
5.86769968746007	1.64195935062034	0.384262261431367	4.27301745558901	1.92845353715467e-05	0.000374900116750446
9.00864388573344	2.47219395437754	0.578454328037824	4.27379282088437	1.92175614784528e-05	0.000374900116750446
18.9449783146555	1.12746466094244	0.264087996829136	4.26927643240031	1.96108102806291e-05	0.00037909318219171
17.3184064153569	-4.02038982187422	0.941812503541448	-4.26877940859413	1.96545520005238e-05	0.000379225915147066
16.499903148787	1.48783357071219	0.348621439811356	4.26776268125472	1.97443210332562e-05	0.000380244564617991
